time,p.x,p.y,p.z,att.x,att.y,att.z,attq.w,attq.x,attq.y,attq.z,v.x,v.y,v.z,v.r,v.p,v.yaw,pdot.x,pdot.y,pdot.z,vdot.x,vdot.y,vdot.z,vdot.r,vdot.p,vdot.yaw
1340,0.710032, 1, 4,-0, 0, -0,1,0,0,0,1.49628, 0, 0, 0, 0, 0,1.49628, 0, 0,-0.000382227, 0, 0, 0, 0, 0
1345,0.717513, 1, 4,-0, 0, -0,1,0,0,0,1.49628, 0, 0, 0, 0, 0,1.49628, 0, 0,-0.000384471, 0, 0, 0, 0, 0
1350,0.724995, 1, 4,-0, 0, -0,1,0,0,0,1.49627, 0, 0, 0, 0, 0,1.49627, 0, 0,-0.000386606, 0, 0, 0, 0, 0
1355,0.732476, 1, 4,-0, 0, -0,1,0,0,0,1.49627, 0, 0, 0, 0, 0,1.49627, 0, 0,-0.000388636, 0, 0, 0, 0, 0
1360,0.739957, 1, 4,-0, 0, -0,1,0,0,0,1.49627, 0, 0, 0, 0, 0,1.49627, 0, 0,-0.000390567, 0, 0, 0, 0, 0
1365,0.747439, 1, 4,-0, 0, -0,1,0,0,0,1.49627, 0, 0, 0, 0, 0,1.49627, 0, 0,-0.000392403, 0, 0, 0, 0, 0
1370,0.75492, 1, 4,-0, 0, -0,1,0,0,0,1.49627, 0, 0, 0, 0, 0,1.49627, 0, 0,-0.00039415, 0, 0, 0, 0, 0
1375,0.762401, 1, 4,-0, 0, -0,1,0,0,0,1.49626, 0, 0, 0, 0, 0,1.49626, 0, 0,-0.000395811, 0, 0, 0, 0, 0
1380,0.769883, 1, 4,-0, 0, -0,1,0,0,0,1.49626, 0, 0, 0, 0, 0,1.49626, 0, 0,-0.000397391, 0, 0, 0, 0, 0
1385,0.777364, 1, 4,-0, 0, -0,1,0,0,0,1.49626, 0, 0, 0, 0, 0,1.49626, 0, 0,-0.000398893, 0, 0, 0, 0, 0
1390,0.784845, 1, 4,-0, 0, -0,1,0,0,0,1.49626, 0, 0, 0, 0, 0,1.49626, 0, 0,-0.000400321, 0, 0, 0, 0, 0
1395,0.792326, 1, 4,-0, 0, -0,1,0,0,0,1.49626, 0, 0, 0, 0, 0,1.49626, 0, 0,-0.00040168, 0, 0, 0, 0, 0
1400,0.799808, 1, 4,-0, 0, -0,1,0,0,0,1.49625, 0, 0, 0, 0, 0,1.49625, 0, 0,-0.000402971, 0, 0, 0, 0, 0
1405,0.807289, 1, 4,-0, 0, -0,1,0,0,0,1.49625, 0, 0, 0, 0, 0,1.49625, 0, 0,-0.000404199, 0, 0, 0, 0, 0
1410,0.81477, 1, 4,-0, 0, -0,1,0,0,0,1.49625, 0, 0, 0, 0, 0,1.49625, 0, 0,-0.000405367, 0, 0, 0, 0, 0
1415,0.822251, 1, 4,-0, 0, -0,1,0,0,0,1.49625, 0, 0, 0, 0, 0,1.49625, 0, 0,-0.000406478, 0, 0, 0, 0, 0
1420,0.829733, 1, 4,-0, 0, -0,1,0,0,0,1.49625, 0, 0, 0, 0, 0,1.49625, 0, 0,-0.000407533, 0, 0, 0, 0, 0
1425,0.837214, 1, 4,-0, 0, -0,1,0,0,0,1.49624, 0, 0, 0, 0, 0,1.49624, 0, 0,-0.000408537, 0, 0, 0, 0, 0
1430,0.844695, 1, 4,-0, 0, -0,1,0,0,0,1.49624, 0, 0, 0, 0, 0,1.49624, 0, 0,-0.000409491, 0, 0, 0, 0, 0
1435,0.852176, 1, 4,-0, 0, -0,1,0,0,0,1.49624, 0, 0, 0, 0, 0,1.49624, 0, 0,-0.000410399, 0, 0, 0, 0, 0
1440,0.859658, 1, 4,-0, 0, -0,1,0,0,0,1.49624, 0, 0, 0, 0, 0,1.49624, 0, 0,-0.000411261, 0, 0, 0, 0, 0
1445,0.867139, 1, 4,-0, 0, -0,1,0,0,0,1.49624, 0, 0, 0, 0, 0,1.49624, 0, 0,-0.000412081, 0, 0, 0, 0, 0
1450,0.87462, 1, 4,-0, 0, -0,1,0,0,0,1.49623, 0, 0, 0, 0, 0,1.49623, 0, 0,-0.00041286, 0, 0, 0, 0, 0
1455,0.882101, 1, 4,-0, 0, -0,1,0,0,0,1.49623, 0, 0, 0, 0, 0,1.49623, 0, 0,-0.0004136, 0, 0, 0, 0, 0
1460,0.889582, 1, 4,-0, 0, -0,1,0,0,0,1.49623, 0, 0, 0, 0, 0,1.49623, 0, 0,-0.000414304, 0, 0, 0, 0, 0
1465,0.897063, 1, 4,-0, 0, -0,1,0,0,0,1.49623, 0, 0, 0, 0, 0,1.49623, 0, 0,-0.000414973, 0, 0, 0, 0, 0
1470,0.904545, 1, 4,-0, 0, -0,1,0,0,0,1.49623, 0, 0, 0, 0, 0,1.49623, 0, 0,-0.000415609, 0, 0, 0, 0, 0
1475,0.912026, 1, 4,-0, 0, -0,1,0,0,0,1.49622, 0, 0, 0, 0, 0,1.49622, 0, 0,-0.000416213, 0, 0, 0, 0, 0
1480,0.919507, 1, 4,-0, 0, -0,1,0,0,0,1.49622, 0, 0, 0, 0, 0,1.49622, 0, 0,-0.000416787, 0, 0, 0, 0, 0
1485,0.926988, 1, 4,-0, 0, -0,1,0,0,0,1.49622, 0, 0, 0, 0, 0,1.49622, 0, 0,-0.000417332, 0, 0, 0, 0, 0
1490,0.934469, 1, 4,-0, 0, -0,1,0,0,0,1.49622, 0, 0, 0, 0, 0,1.49622, 0, 0,-0.00041785, 0, 0, 0, 0, 0
1495,0.94195, 1, 4,-0, 0, -0,1,0,0,0,1.49622, 0, 0, 0, 0, 0,1.49622, 0, 0,-0.000418343, 0, 0, 0, 0, 0
1500,0.949431, 1, 4,-0, 0, -0,1,0,0,0,1.49621, 0, 0, 0, 0, 0,1.49621, 0, 0,-0.00041881, 0, 0, 0, 0, 0
1505,0.956912, 1, 4,-0, 0, -0,1,0,0,0,1.49621, 0, 0, 0, 0, 0,1.49621, 0, 0,-0.000419254, 0, 0, 0, 0, 0
1510,0.964393, 1, 4,-0, 0, -0,1,0,0,0,1.49621, 0, 0, 0, 0, 0,1.49621, 0, 0,-0.000419676, 0, 0, 0, 0, 0
1515,0.971874, 1, 4,-0, 0, -0,1,0,0,0,1.49621, 0, 0, 0, 0, 0,1.49621, 0, 0,-0.000420077, 0, 0, 0, 0, 0
1520,0.979355, 1, 4,-0, 0, -0,1,0,0,0,1.4962, 0, 0, 0, 0, 0,1.4962, 0, 0,-0.000420457, 0, 0, 0, 0, 0
1525,0.986836, 1, 4,-0, 0, -0,1,0,0,0,1.4962, 0, 0, 0, 0, 0,1.4962, 0, 0,-0.000420818, 0, 0, 0, 0, 0
1530,0.994317, 1, 4,-0, 0, -0,1,0,0,0,1.4962, 0, 0, 0, 0, 0,1.4962, 0, 0,-0.000421161, 0, 0, 0, 0, 0
1535,1.0018, 1, 4,-0, 0, -0,1,0,0,0,1.4962, 0, 0, 0, 0, 0,1.4962, 0, 0,-0.000421486, 0, 0, 0, 0, 0
1540,1.00928, 1, 4,-0, 0, -0,1,0,0,0,1.4962, 0, 0, 0, 0, 0,1.4962, 0, 0,-0.000421795, 0, 0, 0, 0, 0
1545,1.01676, 1, 4,-0, 0, -0,1,0,0,0,1.49619, 0, 0, 0, 0, 0,1.49619, 0, 0,-0.000422088, 0, 0, 0, 0, 0
1550,1.02424, 1, 4,-0, 0, -0,1,0,0,0,1.49619, 0, 0, 0, 0, 0,1.49619, 0, 0,-0.000422366, 0, 0, 0, 0, 0
1555,1.03172, 1, 4,-0, 0, -0,1,0,0,0,1.49619, 0, 0, 0, 0, 0,1.49619, 0, 0,-0.00042263, 0, 0, 0, 0, 0
1560,1.0392, 1, 4,-0, 0, -0,1,0,0,0,1.49619, 0, 0, 0, 0, 0,1.49619, 0, 0,-0.00042288, 0, 0, 0, 0, 0
1565,1.04668, 1, 4,-0, 0, -0,1,0,0,0,1.49619, 0, 0, 0, 0, 0,1.49619, 0, 0,-0.000423117, 0, 0, 0, 0, 0
1570,1.05416, 1, 4,-0, 0, -0,1,0,0,0,1.49618, 0, 0, 0, 0, 0,1.49618, 0, 0,-0.000423342, 0, 0, 0, 0, 0
1575,1.06165, 1, 4,-0, 0, -0,1,0,0,0,1.49618, 0, 0, 0, 0, 0,1.49618, 0, 0,-0.000423556, 0, 0, 0, 0, 0
1580,1.06913, 1, 4,-0, 0, -0,1,0,0,0,1.49618, 0, 0, 0, 0, 0,1.49618, 0, 0,-0.000423758, 0, 0, 0, 0, 0
1585,1.07661, 1, 4,-0, 0, -0,1,0,0,0,1.49618, 0, 0, 0, 0, 0,1.49618, 0, 0,-0.00042395, 0, 0, 0, 0, 0
1590,1.08409, 1, 4,-0, 0, -0,1,0,0,0,1.49618, 0, 0, 0, 0, 0,1.49618, 0, 0,-0.000424131, 0, 0, 0, 0, 0
1595,1.09157, 1, 4,-0, 0, -0,1,0,0,0,1.49617, 0, 0, 0, 0, 0,1.49617, 0, 0,-0.000424303, 0, 0, 0, 0, 0
1600,1.09905, 1, 4,-0, 0, -0,1,0,0,0,1.49617, 0, 0, 0, 0, 0,1.49617, 0, 0,-0.000424466, 0, 0, 0, 0, 0
1605,1.10653, 1, 4,-0, 0, -0,1,0,0,0,1.49617, 0, 0, 0, 0, 0,1.49617, 0, 0,-0.00042462, 0, 0, 0, 0, 0
1610,1.11401, 1, 4,-0, 0, -0,1,0,0,0,1.49617, 0, 0, 0, 0, 0,1.49617, 0, 0,-0.000424766, 0, 0, 0, 0, 0
1615,1.12149, 1, 4,-0, 0, -0,1,0,0,0,1.49616, 0, 0, 0, 0, 0,1.49616, 0, 0,-0.000424904, 0, 0, 0, 0, 0
1620,1.12897, 1, 4,-0, 0, -0,1,0,0,0,1.49616, 0, 0, 0, 0, 0,1.49616, 0, 0,-0.000425035, 0, 0, 0, 0, 0
1625,1.13645, 1, 4,-0, 0, -0,1,0,0,0,1.49616, 0, 0, 0, 0, 0,1.49616, 0, 0,-0.000425158, 0, 0, 0, 0, 0
1630,1.14394, 1, 4,-0, 0, -0,1,0,0,0,1.49616, 0, 0, 0, 0, 0,1.49616, 0, 0,-0.000425275, 0, 0, 0, 0, 0
1635,1.15142, 1, 4,-0, 0, -0,1,0,0,0,1.49616, 0, 0, 0, 0, 0,1.49616, 0, 0,-0.000425385, 0, 0, 0, 0, 0
1640,1.1589, 1, 4,-0, 0, -0,1,0,0,0,1.49615, 0, 0, 0, 0, 0,1.49615, 0, 0,-0.000425489, 0, 0, 0, 0, 0
1645,1.16638, 1, 4,-0, 0, -0,1,0,0,0,1.49615, 0, 0, 0, 0, 0,1.49615, 0, 0,-0.000425588, 0, 0, 0, 0, 0
1650,1.17386, 1, 4,-0, 0, -0,1,0,0,0,1.49615, 0, 0, 0, 0, 0,1.49615, 0, 0,-0.000425681, 0, 0, 0, 0, 0
1655,1.18134, 1, 4,-0, 0, -0,1,0,0,0,1.49615, 0, 0, 0, 0, 0,1.49615, 0, 0,-0.000425768, 0, 0, 0, 0, 0
1660,1.18882, 1, 4,-0, 0, -0,1,0,0,0,1.49615, 0, 0, 0, 0, 0,1.49615, 0, 0,-0.000425851, 0, 0, 0, 0, 0
1665,1.1963, 1, 4,-0, 0, -0,1,0,0,0,1.49614, 0, 0, 0, 0, 0,1.49614, 0, 0,-0.000425928, 0, 0, 0, 0, 0
1670,1.20378, 1, 4,-0, 0, -0,1,0,0,0,1.49614, 0, 0, 0, 0, 0,1.49614, 0, 0,-0.000426002, 0, 0, 0, 0, 0
1675,1.21126, 1, 4,-0, 0, -0,1,0,0,0,1.49614, 0, 0, 0, 0, 0,1.49614, 0, 0,-0.00042607, 0, 0, 0, 0, 0
1680,1.21874, 1, 4,-0, 0, -0,1,0,0,0,1.49614, 0, 0, 0, 0, 0,1.49614, 0, 0,-0.000426135, 0, 0, 0, 0, 0
1685,1.22622, 1, 4,-0, 0, -0,1,0,0,0,1.49613, 0, 0, 0, 0, 0,1.49613, 0, 0,-0.000426196, 0, 0, 0, 0, 0
1690,1.2337, 1, 4,-0, 0, -0,1,0,0,0,1.49613, 0, 0, 0, 0, 0,1.49613, 0, 0,-0.000426253, 0, 0, 0, 0, 0
1695,1.24118, 1, 4,-0, 0, -0,1,0,0,0,1.49613, 0, 0, 0, 0, 0,1.49613, 0, 0,-0.000426307, 0, 0, 0, 0, 0
1700,1.24867, 1, 4,-0, 0, -0,1,0,0,0,1.49613, 0, 0, 0, 0, 0,1.49613, 0, 0,-0.000426357, 0, 0, 0, 0, 0
1705,1.25615, 1, 4,-0, 0, -0,1,0,0,0,1.49613, 0, 0, 0, 0, 0,1.49613, 0, 0,-0.000426404, 0, 0, 0, 0, 0
1710,1.26363, 1, 4,-0, 0, -0,1,0,0,0,1.49612, 0, 0, 0, 0, 0,1.49612, 0, 0,-0.000426448, 0, 0, 0, 0, 0
1715,1.27111, 1, 4,-0, 0, -0,1,0,0,0,1.49612, 0, 0, 0, 0, 0,1.49612, 0, 0,-0.000426489, 0, 0, 0, 0, 0
1720,1.27859, 1, 4,-0, 0, -0,1,0,0,0,1.49612, 0, 0, 0, 0, 0,1.49612, 0, 0,-0.000426527, 0, 0, 0, 0, 0
1725,1.28607, 1, 4,-0, 0, -0,1,0,0,0,1.49612, 0, 0, 0, 0, 0,1.49612, 0, 0,-0.000426563, 0, 0, 0, 0, 0
1730,1.29355, 1, 4,-0, 0, -0,1,0,0,0,1.49612, 0, 0, 0, 0, 0,1.49612, 0, 0,-0.000426596, 0, 0, 0, 0, 0
1735,1.30103, 1, 4,-0, 0, -0,1,0,0,0,1.49611, 0, 0, 0, 0, 0,1.49611, 0, 0,-0.000426627, 0, 0, 0, 0, 0
1740,1.30851, 1, 4,-0, 0, -0,1,0,0,0,1.49611, 0, 0, 0, 0, 0,1.49611, 0, 0,-0.000426655, 0, 0, 0, 0, 0
1745,1.31599, 1, 4,-0, 0, -0,1,0,0,0,1.49611, 0, 0, 0, 0, 0,1.49611, 0, 0,-0.000426682, 0, 0, 0, 0, 0
1750,1.32347, 1, 4,-0, 0, -0,1,0,0,0,1.49611, 0, 0, 0, 0, 0,1.49611, 0, 0,-0.000426706, 0, 0, 0, 0, 0
1755,1.33095, 1, 4,-0, 0, -0,1,0,0,0,1.4961, 0, 0, 0, 0, 0,1.4961, 0, 0,-0.000426728, 0, 0, 0, 0, 0
1760,1.33843, 1, 4,-0, 0, -0,1,0,0,0,1.4961, 0, 0, 0, 0, 0,1.4961, 0, 0,-0.000426749, 0, 0, 0, 0, 0
1765,1.34591, 1, 4,-0, 0, -0,1,0,0,0,1.4961, 0, 0, 0, 0, 0,1.4961, 0, 0,-0.000426768, 0, 0, 0, 0, 0
1770,1.35339, 1, 4,-0, 0, -0,1,0,0,0,1.4961, 0, 0, 0, 0, 0,1.4961, 0, 0,-0.000426785, 0, 0, 0, 0, 0
1775,1.36087, 1, 4,-0, 0, -0,1,0,0,0,1.4961, 0, 0, 0, 0, 0,1.4961, 0, 0,-0.0004268, 0, 0, 0, 0, 0
1780,1.36835, 1, 4,-0, 0, -0,1,0,0,0,1.49609, 0, 0, 0, 0, 0,1.49609, 0, 0,-0.000426814, 0, 0, 0, 0, 0
1785,1.37583, 1, 4,-0, 0, -0,1,0,0,0,1.49609, 0, 0, 0, 0, 0,1.49609, 0, 0,-0.000426827, 0, 0, 0, 0, 0
1790,1.38332, 1, 4,-0, 0, -0,1,0,0,0,1.49609, 0, 0, 0, 0, 0,1.49609, 0, 0,-0.000426838, 0, 0, 0, 0, 0
1795,1.3908, 1, 4,-0, 0, -0,1,0,0,0,1.49609, 0, 0, 0, 0, 0,1.49609, 0, 0,-0.000426848, 0, 0, 0, 0, 0
1800,1.39828, 1, 4,-0, 0, -0,1,0,0,0,1.49609, 0, 0, 0, 0, 0,1.49609, 0, 0,-0.000426856, 0, 0, 0, 0, 0
1805,1.40576, 1, 4,-0, 0, -0,1,0,0,0,1.49608, 0, 0, 0, 0, 0,1.49608, 0, 0,-0.000426864, 0, 0, 0, 0, 0
1810,1.41324, 1, 4,-0, 0, -0,1,0,0,0,1.49608, 0, 0, 0, 0, 0,1.49608, 0, 0,-0.00042687, 0, 0, 0, 0, 0
1815,1.42072, 1, 4,-0, 0, -0,1,0,0,0,1.49608, 0, 0, 0, 0, 0,1.49608, 0, 0,-0.000426875, 0, 0, 0, 0, 0
1820,1.4282, 1, 4,-0, 0, -0,1,0,0,0,1.49608, 0, 0, 0, 0, 0,1.49608, 0, 0,-0.000426879, 0, 0, 0, 0, 0
1825,1.43568, 1, 4,-0, 0, -0,1,0,0,0,1.49607, 0, 0, 0, 0, 0,1.49607, 0, 0,-0.000426883, 0, 0, 0, 0, 0
1830,1.44316, 1, 4,-0, 0, -0,1,0,0,0,1.49607, 0, 0, 0, 0, 0,1.49607, 0, 0,-0.000426885, 0, 0, 0, 0, 0
1835,1.45064, 1, 4,-0, 0, -0,1,0,0,0,1.49607, 0, 0, 0, 0, 0,1.49607, 0, 0,-0.000426886, 0, 0, 0, 0, 0
1840,1.45812, 1, 4,-0, 0, -0,1,0,0,0,1.49607, 0, 0, 0, 0, 0,1.49607, 0, 0,-0.000426887, 0, 0, 0, 0, 0
1845,1.4656, 1, 4,-0, 0, -0,1,0,0,0,1.49607, 0, 0, 0, 0, 0,1.49607, 0, 0,-0.000426887, 0, 0, 0, 0, 0
1850,1.47308, 1, 4,-0, 0, -0,1,0,0,0,1.49606, 0, 0, 0, 0, 0,1.49606, 0, 0,-0.000426886, 0, 0, 0, 0, 0
1855,1.48056, 1, 4,-0, 0, -0,1,0,0,0,1.49606, 0, 0, 0, 0, 0,1.49606, 0, 0,-0.000426884, 0, 0, 0, 0, 0
1860,1.48804, 1, 4,-0, 0, -0,1,0,0,0,1.49606, 0, 0, 0, 0, 0,1.49606, 0, 0,-0.000426881, 0, 0, 0, 0, 0
1865,1.49552, 1, 4,-0, 0, -0,1,0,0,0,1.49606, 0, 0, 0, 0, 0,1.49606, 0, 0,-0.000426878, 0, 0, 0, 0, 0
1870,1.503, 1, 4,-0, 0, -0,1,0,0,0,1.49606, 0, 0, 0, 0, 0,1.49606, 0, 0,-0.000426875, 0, 0, 0, 0, 0
1875,1.51048, 1, 4,-0, 0, -0,1,0,0,0,1.49605, 0, 0, 0, 0, 0,1.49605, 0, 0,-0.00042687, 0, 0, 0, 0, 0
1880,1.51796, 1, 4,-0, 0, -0,1,0,0,0,1.49605, 0, 0, 0, 0, 0,1.49605, 0, 0,-0.000426866, 0, 0, 0, 0, 0
1885,1.52544, 1, 4,-0, 0, -0,1,0,0,0,1.49605, 0, 0, 0, 0, 0,1.49605, 0, 0,-0.00042686, 0, 0, 0, 0, 0
1890,1.53292, 1, 4,-0, 0, -0,1,0,0,0,1.49605, 0, 0, 0, 0, 0,1.49605, 0, 0,-0.000426854, 0, 0, 0, 0, 0
1895,1.5404, 1, 4,-0, 0, -0,1,0,0,0,1.49604, 0, 0, 0, 0, 0,1.49604, 0, 0,-0.000426848, 0, 0, 0, 0, 0
1900,1.54788, 1, 4,-0, 0, -0,1,0,0,0,1.49604, 0, 0, 0, 0, 0,1.49604, 0, 0,-0.000426841, 0, 0, 0, 0, 0
1905,1.55536, 1, 4,-0, 0, -0,1,0,0,0,1.49604, 0, 0, 0, 0, 0,1.49604, 0, 0,-0.000426834, 0, 0, 0, 0, 0
1910,1.56284, 1, 4,-0, 0, -0,1,0,0,0,1.49604, 0, 0, 0, 0, 0,1.49604, 0, 0,-0.000426826, 0, 0, 0, 0, 0
1915,1.57032, 1, 4,-0, 0, -0,1,0,0,0,1.49604, 0, 0, 0, 0, 0,1.49604, 0, 0,-0.000426818, 0, 0, 0, 0, 0
1920,1.5778, 1, 4,-0, 0, -0,1,0,0,0,1.49603, 0, 0, 0, 0, 0,1.49603, 0, 0,-0.00042681, 0, 0, 0, 0, 0
1925,1.58528, 1, 4,-0, 0, -0,1,0,0,0,1.49603, 0, 0, 0, 0, 0,1.49603, 0, 0,-0.000426801, 0, 0, 0, 0, 0
1930,1.59276, 1, 4,-0, 0, -0,1,0,0,0,1.49603, 0, 0, 0, 0, 0,1.49603, 0, 0,-0.000426792, 0, 0, 0, 0, 0
1935,1.60024, 1, 4,-0, 0, -0,1,0,0,0,1.49603, 0, 0, 0, 0, 0,1.49603, 0, 0,-0.000426783, 0, 0, 0, 0, 0
1940,1.60772, 1, 4,-0, 0, -0,1,0,0,0,1.49603, 0, 0, 0, 0, 0,1.49603, 0, 0,-0.000426773, 0, 0, 0, 0, 0
1945,1.6152, 1, 4,-0, 0, -0,1,0,0,0,1.49602, 0, 0, 0, 0, 0,1.49602, 0, 0,-0.000426763, 0, 0, 0, 0, 0
1950,1.62268, 1, 4,-0, 0, -0,1,0,0,0,1.49602, 0, 0, 0, 0, 0,1.49602, 0, 0,-0.000426752, 0, 0, 0, 0, 0
1955,1.63016, 1, 4,-0, 0, -0,1,0,0,0,1.49602, 0, 0, 0, 0, 0,1.49602, 0, 0,-0.000426742, 0, 0, 0, 0, 0
1960,1.63764, 1, 4,-0, 0, -0,1,0,0,0,1.49602, 0, 0, 0, 0, 0,1.49602, 0, 0,-0.000426731, 0, 0, 0, 0, 0
1965,1.64512, 1, 4,-0, 0, -0,1,0,0,0,1.49602, 0, 0, 0, 0, 0,1.49602, 0, 0,-0.00042672, 0, 0, 0, 0, 0
1970,1.6526, 1, 4,-0, 0, -0,1,0,0,0,1.49601, 0, 0, 0, 0, 0,1.49601, 0, 0,-0.000426709, 0, 0, 0, 0, 0
1975,1.66008, 1, 4,-0, 0, -0,1,0,0,0,1.49601, 0, 0, 0, 0, 0,1.49601, 0, 0,-0.000426697, 0, 0, 0, 0, 0
1980,1.66756, 1, 4,-0, 0, -0,1,0,0,0,1.49601, 0, 0, 0, 0, 0,1.49601, 0, 0,-0.000426685, 0, 0, 0, 0, 0
1985,1.67504, 1, 4,-0, 0, -0,1,0,0,0,1.49601, 0, 0, 0, 0, 0,1.49601, 0, 0,-0.000426673, 0, 0, 0, 0, 0
1990,1.68252, 1, 4,-0, 0, -0,1,0,0,0,1.496, 0, 0, 0, 0, 0,1.496, 0, 0,-0.000426661, 0, 0, 0, 0, 0
1995,1.69, 1, 4,-0, 0, -0,1,0,0,0,1.496, 0, 0, 0, 0, 0,1.496, 0, 0,-0.000426649, 0, 0, 0, 0, 0
2000,1.69748, 1, 4,-0, 0, -0,1,0,0,0,1.496, 0, 0, 0, 0, 0,1.496, 0, 0,-0.000426637, 0, 0, 0, 0, 0
2005,1.70496, 1, 4,-0, 0, -0,1,0,0,0,1.496, 0, 0, 0, 0, 0,1.496, 0, 0,-0.000426624, 0, 0, 0, 0, 0
2010,1.71244, 1, 4,-0, 0, -0,1,0,0,0,1.496, 0, 0, 0, 0, 0,1.496, 0, 0,-0.000426611, 0, 0, 0, 0, 0
2015,1.71992, 1, 4,-0, 0, -0,1,0,0,0,1.49599, 0, 0, 0, 0, 0,1.49599, 0, 0,-0.000426598, 0, 0, 0, 0, 0
2020,1.7274, 1, 4,-0, 0, -0,1,0,0,0,1.49599, 0, 0, 0, 0, 0,1.49599, 0, 0,-0.000426585, 0, 0, 0, 0, 0
2025,1.73488, 1, 4,-0, 0, -0,1,0,0,0,1.49599, 0, 0, 0, 0, 0,1.49599, 0, 0,-0.000426572, 0, 0, 0, 0, 0
2030,1.74236, 1, 4,-0, 0, -0,1,0,0,0,1.49599, 0, 0, 0, 0, 0,1.49599, 0, 0,-0.000426559, 0, 0, 0, 0, 0
2035,1.74984, 1, 4,-0, 0, -0,1,0,0,0,1.49599, 0, 0, 0, 0, 0,1.49599, 0, 0,-0.000426545, 0, 0, 0, 0, 0
2040,1.75732, 1, 4,-0, 0, -0,1,0,0,0,1.49598, 0, 0, 0, 0, 0,1.49598, 0, 0,-0.000426532, 0, 0, 0, 0, 0
2045,1.7648, 1, 4,-0, 0, -0,1,0,0,0,1.49598, 0, 0, 0, 0, 0,1.49598, 0, 0,-0.000426518, 0, 0, 0, 0, 0
2050,1.77228, 1, 4,-0, 0, -0,1,0,0,0,1.49598, 0, 0, 0, 0, 0,1.49598, 0, 0,-0.000426504, 0, 0, 0, 0, 0
2055,1.77976, 1, 4,-0, 0, -0,1,0,0,0,1.49598, 0, 0, 0, 0, 0,1.49598, 0, 0,-0.00042649, 0, 0, 0, 0, 0
2060,1.78724, 1, 4,-0, 0, -0,1,0,0,0,1.49597, 0, 0, 0, 0, 0,1.49597, 0, 0,-0.000426476, 0, 0, 0, 0, 0
2065,1.79472, 1, 4,-0, 0, -0,1,0,0,0,1.49597, 0, 0, 0, 0, 0,1.49597, 0, 0,-0.000426462, 0, 0, 0, 0, 0
2070,1.8022, 1, 4,-0, 0, -0,1,0,0,0,1.49597, 0, 0, 0, 0, 0,1.49597, 0, 0,-0.000426448, 0, 0, 0, 0, 0
2075,1.80968, 1, 4,-0, 0, -0,1,0,0,0,1.49597, 0, 0, 0, 0, 0,1.49597, 0, 0,-0.000426434, 0, 0, 0, 0, 0
2080,1.81716, 1, 4,-0, 0, -0,1,0,0,0,1.49597, 0, 0, 0, 0, 0,1.49597, 0, 0,-0.00042642, 0, 0, 0, 0, 0
2085,1.82464, 1, 4,-0, 0, -0,1,0,0,0,1.49596, 0, 0, 0, 0, 0,1.49596, 0, 0,-0.000426405, 0, 0, 0, 0, 0
2090,1.83212, 1, 4,-0, 0, -0,1,0,0,0,1.49596, 0, 0, 0, 0, 0,1.49596, 0, 0,-0.000426391, 0, 0, 0, 0, 0
2095,1.8396, 1, 4,-0, 0, -0,1,0,0,0,1.49596, 0, 0, 0, 0, 0,1.49596, 0, 0,-0.000426376, 0, 0, 0, 0, 0
2100,1.84708, 1, 4,-0, 0, -0,1,0,0,0,1.49596, 0, 0, 0, 0, 0,1.49596, 0, 0,-0.000426362, 0, 0, 0, 0, 0
2105,1.85456, 1, 4,-0, 0, -0,1,0,0,0,1.49596, 0, 0, 0, 0, 0,1.49596, 0, 0,-0.000426347, 0, 0, 0, 0, 0
2110,1.86204, 1, 4,-0, 0, -0,1,0,0,0,1.49595, 0, 0, 0, 0, 0,1.49595, 0, 0,-0.000426332, 0, 0, 0, 0, 0
2115,1.86952, 1, 4,-0, 0, -0,1,0,0,0,1.49595, 0, 0, 0, 0, 0,1.49595, 0, 0,-0.000426318, 0, 0, 0, 0, 0
2120,1.877, 1, 4,-0, 0, -0,1,0,0,0,1.49595, 0, 0, 0, 0, 0,1.49595, 0, 0,-0.000426303, 0, 0, 0, 0, 0
2125,1.88448, 1, 4,-0, 0, -0,1,0,0,0,1.49595, 0, 0, 0, 0, 0,1.49595, 0, 0,-0.000426288, 0, 0, 0, 0, 0
2130,1.89196, 1, 4,-0, 0, -0,1,0,0,0,1.49594, 0, 0, 0, 0, 0,1.49594, 0, 0,-0.000426273, 0, 0, 0, 0, 0
2135,1.89944, 1, 4,-0, 0, -0,1,0,0,0,1.49594, 0, 0, 0, 0, 0,1.49594, 0, 0,-0.000426258, 0, 0, 0, 0, 0
2140,1.90692, 1, 4,-0, 0, -0,1,0,0,0,1.49594, 0, 0, 0, 0, 0,1.49594, 0, 0,-0.000426243, 0, 0, 0, 0, 0
2145,1.9144, 1, 4,-0, 0, -0,1,0,0,0,1.49594, 0, 0, 0, 0, 0,1.49594, 0, 0,-0.000426228, 0, 0, 0, 0, 0
2150,1.92188, 1, 4,-0, 0, -0,1,0,0,0,1.49594, 0, 0, 0, 0, 0,1.49594, 0, 0,-0.000426213, 0, 0, 0, 0, 0
2155,1.92936, 1, 4,-0, 0, -0,1,0,0,0,1.49593, 0, 0, 0, 0, 0,1.49593, 0, 0,-0.000426198, 0, 0, 0, 0, 0
2160,1.93684, 1, 4,-0, 0, -0,1,0,0,0,1.49593, 0, 0, 0, 0, 0,1.49593, 0, 0,-0.000426183, 0, 0, 0, 0, 0
